track_id;track_name;track_number;track_popularity;explicit;artist_name;artist_name & track name;artist_popularity;artist_followers;artist_genres;album_id;album_name;album_release_date;anno;decade;album_total_tracks;album_type;track_duration_min
7AD4wFJjj4o3goO7FHtSW8;Heisenberg;1;54;False;Soolking;Soolking - Heisenberg;69;6204568,00;french rap, pop urbaine, french r&b, moroccan pop;03DQwQwDBPlEoYLgsZrn9d;Heisenberg;2025-10-02;2025;2020;1;single;2.51
3Mo4pOC2m12uXZKV3CYVsI;ENCOSTA NA QUEBRADA;1;11;True;Tarja Preta 013;Tarja Preta 013 - ENCOSTA NA QUEBRADA;12;80,00;N/A;0jRgjsC1gLn5TaQ1KxEj3K;ENCOSTA NA QUEBRADA;2025-10-01;2025;2020;1;single;2.61
3l2ruzIpduKBz0OOSHl3sS;MAD SCIENTIST;2;23;False;Homeboy Delmar;Homeboy Delmar - MAD SCIENTIST;13;22,00;N/A;4kDfd9klHcraucJMp44v9W;CELEBRITY ON THE SAND;2025-10-01;2025;2020;5;single;2.51
22fpETmqgcXJL6AhdJh6iV;Pick A Side;1;46;True;4ourty8;4ourty8 - Pick A Side;29;6670,00;N/A;7cWdt7NxKyn9OrQOSbcJrY;Pick A Side;2025-10-01;2025;2020;1;single;2.33
3dIJ5WV6Rog364UqLbBP5R;Something Must Sup;1;28;False;Kaptain Swizzy;Kaptain Swizzy - Something Must Sup;13;290,00;N/A;2n1nDA48H03nQJS03g4gmn;Something Must Sup;2025-10-01;2025;2020;1;single;2.99
2eIMpbGVn6i5PKqoMAiq1T;Still on the go;1;27;False;KEV-Y;KEV-Y - Still on the go;12;6,00;N/A;26Ft7Jje9sFfFU8YNaCBem;Still on the go;2025-10-01;2025;2020;1;single;3.66
4hFt3Ht6b9OLsesqx51aq1;superstar;1;68;True;Artemas;Artemas - superstar;74;1377042,00;N/A;2r7vK3RnYfofnAkMruYhSI;superstar;2025-10-01;2025;2020;3;single;2.82
2iczyHyjgSKeT5HrXkdv2X;Touch Bress;1;26;True;Fameboy BL;Fameboy BL - Touch Bress;14;192,00;N/A;1VxMimfaUp2mHk6no0Rt51;Touch Bress;2025-09-30;2025;2020;1;single;3.16
1laJP8wLuA8oVnfREaCPxr;Hot (Cut Water);1;24;True;Big Jude;Big Jude - Hot (Cut Water);8;13,00;N/A;359uI58UXQPRDp2ZyJaak5;Hot (Cut Water);2025-09-30;2025;2020;1;single;1.7
4kwedianT9A4FOCTBRZEmJ;Don't Need Him;1;36;True;Shelailai;Shelailai - Don't Need Him;23;2256,00;N/A;4TcMHQXoMshvClT6kz0aIw;Don't Need Him;2025-09-30;2025;2020;1;single;2.57
6DYul32gElizGgTrtRYrNY;gigolo;1;77;True;bbno$;bbno$ - gigolo;78;2730121,00;N/A;58Xf2l1m7iWhfwoRjx75C0;gigolo;2025-09-30;2025;2020;1;single;1.97
01Fsn1fOVtC90pQatV6OqE;I´m the Boss, You Know;1;17;True;Camilla Sun;Camilla Sun - I´m the Boss, You Know;6;3,00;N/A;3JA6vtZ2Rv7DTFjcN92cS0;I´m the Boss, You Know;2025-09-29;2025;2020;1;single;2.21
7hH6xRAqH9yCkPfRVDGHrt;Wall Flowers;1;56;False;POW;POW - Wall Flowers;45;73003,00;N/A;6JNlu1MYZPrJTU7KC3wJj8;Wall Flowers;2025-09-29;2025;2020;1;single;3
1rRQbz1Co1QxxRq4852AgI;My New Ex;1;50;False;Ana Shine;Ana Shine - My New Ex;45;27570,00;N/A;2llBy2tM0pZgbj0nOAtKH8;My New Ex;2025-09-28;2025;2020;1;single;3.2
4GAqLL3l5bM2VyTlZ1Lub0;Need You Know;12;43;False;JD & The Straight Chasers;JD & The Straight Chasers - Need You Know;49;1874,00;N/A;0thIG0Zu7K49qQE13Cr53K;Southern Comfort Classics (Deluxe Version);2025-09-28;2025;2020;14;album;2.6
4IkFCv3PASUNvPVuwMnjnu;Picture;14;35;False;JD & The Straight Chasers;JD & The Straight Chasers - Picture;49;1855,00;N/A;0thIG0Zu7K49qQE13Cr53K;Southern Comfort Classics (Deluxe Version);2025-09-28;2025;2020;14;album;2.92
3wicn7uBSaGtBLTSbjsnmy;You Make It Easy;11;39;False;JD & The Straight Chasers;JD & The Straight Chasers - You Make It Easy;49;1874,00;N/A;0thIG0Zu7K49qQE13Cr53K;Southern Comfort Classics (Deluxe Version);2025-09-28;2025;2020;14;album;2.08
0mMlCTDHCyBiCv0Dj0dDyN;Chicken Fried;8;41;False;JD & The Straight Chasers;JD & The Straight Chasers - Chicken Fried;49;1866,00;N/A;0thIG0Zu7K49qQE13Cr53K;Southern Comfort Classics (Deluxe Version);2025-09-28;2025;2020;14;album;2.59
0SpmzpKIlAthaOVXjlnh4p;Body;1;36;True;Misfit Milli;Misfit Milli - Body;22;90,00;jersey club;7KBVG2181o0BmMgrcgRiLQ;Body;2025-09-27;2025;2020;1;single;2.22
008IUIsNQSU2VURuEnhGgj;By My Side;1;36;False;Khari!;Khari! - By My Side;19;1413,00;N/A;6qY485VczzLt075kfhyb6d;By My Side;2025-09-26;2025;2020;1;single;2.82
2oa1QiGJTfqvD5i4mRhV4O;take a dive;1;36;False;India Thieriot;India Thieriot - take a dive;24;2803,00;N/A;2pcTtrMr36wWuk8MWyWzq4;take a dive;2025-09-26;2025;2020;1;single;2.85
04a44cx2PJthIbN2aLMXhl;TIT FOR TAT;1;91;True;Tate McRae;Tate McRae - TIT FOR TAT;88;9256589,00;pop;1ks1k7zln4TyBjn1CF3vCz;TIT FOR TAT;2025-09-26;2025;2020;1;single;2.93
23JdfQOgv9Z3MsSAaIsjmB;TNA;1;37;True;Amb1shn;Amb1shn - TNA;19;139,00;bongo flava;0sXtDJxg9UeuqQSfYbhFHP;TNA;2025-09-26;2025;2020;1;single;3.03
2ZCDXVmOLnKUHYVpycIq5F;What You Is;1;74;True;YoungBoy Never Broke Again;YoungBoy Never Broke Again - What You Is;84;14936207,00;N/A;6hGxO3RlfPxP0OuXukj5Ju;What You Is;2025-09-26;2025;2020;1;single;3.76
2AFgJ1Azad5HjsTa2QhFlZ;Habibi;1;27;False;Allison Amber Hage;Allison Amber Hage - Habibi;18;69,00;N/A;414Yi6g6MykIuEN9mdzCoE;Habibi;2025-09-26;2025;2020;1;single;2.83
03AhbPoniP5uqqJKYGWgZE;Come Find Me (with Clementine Douglas);1;68;False;MK;MK - Come Find Me (with Clementine Douglas);69;354095,00;house;2D48QGD5lU5kErH6PxLjTs;Come Find Me (with Clementine Douglas);2025-09-26;2025;2020;1;single;3.45
1cxNr9Y2kNhKntoHgpF43y;Did You Cry;6;33;False;Maggie Andrew;Maggie Andrew - Did You Cry;20;2448,00;N/A;7H4nYZK9418cb7pHJ3jue6;HOW TO SING FOR MONEY;2025-09-26;2025;2020;7;single;2.74
709ZIqPHyFOpx2QdjmeWAM;Dracula;1;85;True;Tame Impala;Tame Impala - Dracula;84;9509731,00;neo-psychedelic, indie;2kCjkEVRnLdEV5UOaQSAG4;Dracula;2025-09-26;2025;2020;3;single;3.42
4zddyNQewMTFOsMnQ8fCv2;Feel Like This;1;49;False;N'John;N'John - Feel Like This;34;9375,00;N/A;5j0KKJr4uJxRe8Z8ZdiMyd;Feel Like This;2025-09-26;2025;2020;1;single;2.62
2V4BFK5l3cXhPXikBTQBxt;Flip Dat - feat. Babyface Ray;2;52;True;Ashwin Gane;Ashwin Gane - Flip Dat - feat. Babyface Ray;47;2695,00;hipdut;1dThBnOTTZO3S7W1Y3FnyR;Flip Dat;2025-09-26;2025;2020;4;single;3.21
325g0RWZE2WD3BfRY5iWsr;You Showed Me Love;2;43;False;Terry Parks;Terry Parks - You Showed Me Love;24;26,00;N/A;3J7XqMCiYC5mKOH6ilyuWJ;Heartfelt Media Group, Vol. 1;2025-09-26;2025;2020;24;album;4.51
1ZzeDMKKZCFvghNJIO7uuP;Let Me Know;1;29;False;Kelsey Olivia;Kelsey Olivia - Let Me Know;15;3150,00;N/A;7F1SEfemkvgrnT8cenAXsF;Let Me Know;2025-09-26;2025;2020;1;single;3.63
29HtYBjZ4R0ZuEdmlrxJIt;michigan;3;30;False;Siena Fantini;Siena Fantini - michigan;13;183,00;indie r&b;4J8czQ9vX30BBYHEd1oO7V;what is it with me?;2025-09-26;2025;2020;4;single;4.42
75airck78OVZNUDuStHb9p;Movin' On;1;43;False;Rob Wolf;Rob Wolf - Movin' On;25;1152,00;N/A;59IemnGXxvDGYVlTUrRF4z;Movin' On;2025-09-26;2025;2020;1;single;3.36
4xdb5NoeB3RTfgdZww0FE6;MY PEOPLE II;1;41;True;Konet;Konet - MY PEOPLE II;25;569,00;afrobeat;2HrTlo7PUWEwOQECV9AcEI;MY PEOPLE II;2025-09-26;2025;2020;2;single;2.59
7bxIw20q3peJdxKAC3VYgC;No Shirt;1;39;True;Rockstar Jt;Rockstar Jt - No Shirt;25;10987,00;christian hip hop;32jGZ7QnQ5WPyc8mEl1uuU;No Shirt;2025-09-26;2025;2020;1;single;2.81
4R8nC9Xq3alkz4piaQd34S;nothing at all;1;33;True;Elliot;Elliot - nothing at all;20;4873,00;N/A;5qCrlkXncgAS7h7f5VsOGa;nothing at all;2025-09-26;2025;2020;1;single;3.47
5OZpkfJHH6V1Kx7L0IcQaa;San Francisco;1;39;False;Madi Rindge;Madi Rindge - San Francisco;23;3112,00;N/A;4VyWW5waswcTLAmZKt8vC2;San Francisco;2025-09-26;2025;2020;1;single;3.37
74KTHPMotSSPL2pgSy1KwZ;Save Me;1;41;False;Happening Now;Happening Now - Save Me;23;175,00;N/A;2f0XGheNivGtsizi291hrE;Save Me;2025-09-26;2025;2020;1;single;2.96
6hVveT2bbe26sV6TiN7a77;SEXIFY;1;38;False;Nick Hissom;Nick Hissom - SEXIFY;22;2001,00;N/A;1ZAKqj0r5HY7LTfcJpDCsL;SEXIFY;2025-09-26;2025;2020;1;single;2.05
6sGIMrtIzQjdzNndVxe397;So Easy (To Fall In Love);5;90;False;Olivia Dean;Olivia Dean - So Easy (To Fall In Love);88;1499215,00;pop soul;0l8zYqoUeBYg47Gmevq9HZ;The Art of Loving;2025-09-26;2025;2020;12;album;2.81
2t9NPxWJOyncGxWlmf69xQ;Rock Show;1;40;True;Breakfast For Joey;Breakfast For Joey - Rock Show;23;114,00;N/A;5Ajc5M8QLIT9Xrp6HFVJwr;Rock Show;2025-09-25;2025;2020;1;single;2.58
0cijIjFIlNWbrFeTv5IBpN;Rolling Stone;1;34;True;st.James;st.James - Rolling Stone;17;1254,00;N/A;7HgNFc1L2i9t5ZnoXGQy3Y;Rolling Stone;2025-09-25;2025;2020;1;single;3.08
5p1cQtrKCakcObQYSw4QBL;SEEN THROUGH YOU;1;13;True;SPTEMBRR;SPTEMBRR - SEEN THROUGH YOU;4;1909,00;N/A;1jTmQUPtIP9PRVth4AxfYx;SEEN THROUGH YOU;2025-09-25;2025;2020;1;single;2.95
1rq8oj4pctDQiYTjmzl852;Alive;1;36;False;Lafferty;Lafferty - Alive;18;181,00;N/A;5Ypa8QXUAcoNLON7Vvdft5;Alive;2025-09-25;2025;2020;1;single;2.81
1DlZLLJXTWaxQD9HCtqjtj;Don’t Listen;1;37;False;Mblue;Mblue - Don’t Listen;38;6157,00;N/A;5wzGdpDIwI6mPSQaXQkuyI;Don’t Listen;2025-09-25;2025;2020;1;single;2.9
3AmAMaOr9MW6yl361AlATs;Finest Boy;1;21;False;Boyshegz;Boyshegz - Finest Boy;7;3,00;N/A;6iMzh8DFqe4mJ26QMY6YwS;Finest Boy;2025-09-25;2025;2020;1;single;2.8
68APF7rM3bIxKCjqeO1QSZ;ADD;1;68;True;Khantrast;Khantrast - ADD;62;394628,00;anime rap, anime;2NaTp3h74cDqtrlgDe9b4W;ADD;2025-09-24;2025;2020;1;single;2.62
1NxtYAuMQ69Tt7JzTNJyDu;LEGENDARY;1;25;False;Sawd Yute;Sawd Yute - LEGENDARY;9;36,00;N/A;4ESicJbt1hcmMa760j8X8G;LEGENDARY;2025-09-24;2025;2020;1;single;2.57
5NP1iBZqLHZEDmVb2YKor9;Loader;1;37;False;AthenaDME;AthenaDME - Loader;22;178,00;3 step, gqom;5f469pJg3kGAaRjgHcaGs3;D Main Event;2025-09-24;2025;2020;6;single;2.15
4KVFJwMQtIAeRJVAIOGkye;Never Know What To Say;3;32;False;Kris James;Kris James - Never Know What To Say;35;1803,00;N/A;5pdaddrPUJy4oCM9TPPec2;Pixelated Heart;2025-09-24;2025;2020;14;album;2.76
7ILYtGTvkUDpUh0gZ40ggX;I Didn't Need Him;1;27;False;Brooke Star;Brooke Star - I Didn't Need Him;10;60,00;N/A;33Fv8Y2e8jAGbPSn91HliR;I Didn't Need Him;2025-09-23;2025;2020;1;single;3.61
2AtkXkBtqjF4AnJuvM9Gyc;Question;6;18;False;Benniee;Benniee - Question;16;104,00;N/A;3CXhCyquX7qyk3Q6Sih1w8;From Something to Somewhere Else;2025-09-21;2025;2020;7;album;2.64
44Nq5zttH1vEGlAAUr1UQI;She´s in the Game (Brazilian Funk);1;13;True;Mc Slug;Mc Slug - She´s in the Game (Brazilian Funk);3;4,00;funk de bh, funk carioca;1ZDJdxjW0l9k9goSMxJoPe;She´s in the Game (Brazilian Funk);2025-09-20;2025;2020;1;single;2.49
1n4Y7LSSZ38HgEdpPpivpg;Post Sex Clarity;8;78;False;Lola Young;Lola Young - Post Sex Clarity;77;1461346,00;N/A;5jUCvcrzCNng7N3iNVY4ts;I’m Only F**king Myself;2025-09-19;2025;2020;14;album;4.36
2wn0AYkmcF0Cm7PmvA7hJ7;Pretty & Petty;13;74;True;Cardi B;Cardi B - Pretty & Petty;81;25953771,00;N/A;1LsNb6mVitbLZCxnRsbCDJ;AM I THE DRAMA?;2025-09-19;2025;2020;23;album;3.05
2TOdZoIvGceoSjlrYkILrX;Psycho;1;44;False;BURY;BURY - Psycho;52;21748,00;dark r&b;5HDxcAIdBVavuw7UdD2zFV;Psycho;2025-09-19;2025;2020;3;single;3.07
6xoP2gPOZ0TWljbNcCeo3b;Pure Intoxication;7;27;False;GINAxC;GINAxC - Pure Intoxication;18;232,00;N/A;5ffi8DCbbQ5cKzSVdReWgB;MY DNA;2025-09-19;2025;2020;12;album;2.55
255b0ogmKeKJSb36lgKng5;Rush From You;1;49;True;Rumelis;Rumelis - Rush From You;49;8802,00;dark r&b;2wyiqNFU4p1dM1Fm0qD1qp;Rush From You;2025-09-19;2025;2020;2;single;2.51
5q9I5RmmrLC4U2mW2BnF3K;Safe (feat. Kehlani);8;75;True;Cardi B;Cardi B - Safe (feat. Kehlani);81;25953771,00;N/A;1LsNb6mVitbLZCxnRsbCDJ;AM I THE DRAMA?;2025-09-19;2025;2020;23;album;2.96
5P9nLjjpKczdnhypJa5teO;Holy Sin;1;47;False;Besomorph;Besomorph - Holy Sin;58;146969,00;slap house;0HpZGevqOOW5s7Ji0znHkl;Holy Sin;2025-09-19;2025;2020;1;single;2.42
2jrMjstPcrgWx9ZUIV8qmW;I Kill Spiders;1;35;False;Libby Ember;Libby Ember - I Kill Spiders;19;181,00;N/A;3rwRrvZIMD9kyc5y1qUbP8;I Kill Spiders;2025-09-19;2025;2020;4;single;3.69
7dHblXsJTRemgyIvFNJE7t;Magnet;3;71;True;Cardi B;Cardi B - Magnet;81;25957976,00;N/A;1LsNb6mVitbLZCxnRsbCDJ;AM I THE DRAMA?;2025-09-19;2025;2020;23;album;2.97
7sPDXQIinC20oDNmZ4rorr;Man Ray;1;31;False;Ananya;Ananya - Man Ray;15;1068,00;N/A;3iWjRDiDopj3rntTt2hYMc;Man Ray;2025-09-19;2025;2020;1;single;3.63
7lIzKPkQt0HpYTXxlcDvjE;Can't Take My Eyes Off You;1;38;False;Sarah Berg;Sarah Berg - Can't Take My Eyes Off You;35;1843,00;N/A;6CsOJCea4cwzWF6t6hMU3a;Can't Take My Eyes Off You;2025-09-19;2025;2020;1;single;2.26
1kO8TSZU0ORR4eJpirLPGW;DEPRESSED;1;69;True;Anne-Marie;Anne-Marie - DEPRESSED;75;12848260,00;N/A;4wdp5hBwGx9AgqUoiCCDUV;DEPRESSED;2025-09-19;2025;2020;1;single;2.3
2cBtsB7Pi89q9yWk59a2sX;ErrTime;16;69;True;Cardi B;Cardi B - ErrTime;81;25957976,00;N/A;1LsNb6mVitbLZCxnRsbCDJ;AM I THE DRAMA?;2025-09-19;2025;2020;23;album;2.44
7xTj6ebYObTgOq8tuu6QwC;Fly Before I Fall;3;31;False;Tera Lynne Fister;Tera Lynne Fister - Fly Before I Fall;22;1274,00;N/A;1Ky161U9xfQ39gg9YmwqHw;Flowers From The Ground Reimagined;2025-09-19;2025;2020;4;single;3.88
79ez2OeIl0jD5tvwyoaG5B;Get Ready To Feel Good;1;22;False;shotty;shotty - Get Ready To Feel Good;11;382,00;N/A;0ToLj7bYRvLGZPFJu201QD;Get Ready To Feel Good;2025-09-19;2025;2020;1;single;3.92
55lijDD6OAjLFFUHU9tcDm;WHERE IS MY HUSBAND!;1;92;False;RAYE;RAYE - WHERE IS MY HUSBAND!;81;2853248,00;N/A;01sqwTOTrN9gaYQc1rr6Zw;WHERE IS MY HUSBAND!;2025-09-19;2025;2020;1;single;3.27
232XkteimvbgWxIwfDsdMX;WHO;1;40;False;TAILIAH BREON;TAILIAH BREON - WHO;22;49,00;N/A;6Zf8PUHcylkFuQ9B3EkYq5;WHO;2025-09-19;2025;2020;1;single;3.11
6cUmrDYjL42bJbyVli9ok9;Wire;2;42;True;Laime;Laime - Wire;36;31236,00;alté, nigerian drill, afrobeats, afrobeat;2YCmuYFmpWaioi9FFFvs9x;State of Emergency (Summer Never Happened);2025-09-19;2025;2020;3;single;2.95
7vQX4zU0JdBmIuQUCve0EU;You Left;1;40;False;shams;shams - You Left;22;227,00;melodic bass;235p7xwM07tMwNbUD3dJ3l;You Left;2025-09-19;2025;2020;1;single;3.97
0LS7hve8of6NHHCL2bWMJt;I Am Nobody;1;54;False;MARE;MARE - I Am Nobody;50;3963,00;N/A;7wPoQhLTu6ep2FayEIFLUZ;I Am Nobody;2025-09-18;2025;2020;1;single;2.25
2G348SqVbsQYYvCsQpLpnY;Search Party!;1;58;False;The All-American Rejects;The All-American Rejects - Search Party!;67;3134091,00;pop punk, emo;6QFFlzCWi0nB4iwqByUreu;Search Party!;2025-09-18;2025;2020;3;single;4.38
53OW7YksYVzJIWjQGYc4xI;Shangri-La;1;39;False;Egzod;Egzod - Shangri-La;62;225797,00;N/A;2lSaIwhi64HvrBBxX9JsMV;Shangri-La;2025-09-18;2025;2020;1;single;3.31
7lCBSUxEyin3JvrGEegRah;Red Shredded Paper;11;26;False;Lola Blanc;Lola Blanc - Red Shredded Paper;47;163172,00;N/A;6EBOWa0SjlXmcxOkI72WXW;Crowd Pleaser;2025-09-17;2025;2020;13;album;4.17
4QiUN7Xquwdkz2Na700Wwv;Take My Hand;4;39;False;Will Roush;Will Roush - Take My Hand;33;6678,00;N/A;6BJ25snNyTn3EhwCZ5cTjC;Water We Doing?;2025-09-17;2025;2020;4;single;3.22
6RxxVIvhvWHJq1Ay6RkaHZ;CRAVE;1;52;False;Beneld;Beneld - CRAVE;53;19064,00;dark r&b;6e9DMNJAiQCBdYZAeZpSxd;CRAVE;2025-09-17;2025;2020;3;single;2.96
6PB2A4yjRvHk9GbXUHliEu;Creme Brulee;2;44;False;Will Roush;Will Roush - Creme Brulee;33;6685,00;N/A;6BJ25snNyTn3EhwCZ5cTjC;Water We Doing?;2025-09-17;2025;2020;4;single;2.95
1MRQwPALA1tTvGIV4BKvMZ;Ghost Town;1;42;False;Will Roush;Will Roush - Ghost Town;33;6683,00;N/A;6BJ25snNyTn3EhwCZ5cTjC;Water We Doing?;2025-09-17;2025;2020;4;single;3.08
1lBaHg7aO3gXEh8WwP7V0H;Obssessed;1;17;True;Voncho;Voncho - Obssessed;12;390,00;melodic rap;75oeOiZN5SGo9Uxi7fP7Fg;Obssessed;2025-09-17;2025;2020;1;single;3
3F4ZeO619wlwPqgxTOSK2S;Amor Infinito;1;17;False;Mauricio Maia;Mauricio Maia - Amor Infinito;4;276,00;N/A;06Cx6gpouFqAqw0scvF30w;Amor infinito;2025-09-17;2025;2020;2;single;2.62
6v1kEKdETU536qgvfR8Ph1;Millionaire;1;47;True;Lil Q;Lil Q - Millionaire;33;319,00;N/A;2jSnuyqXzrxSEma1kd3PxD;Millionaire;2025-09-16;2025;2020;1;single;3.01
2W30LB3QaD0tA29WVUPnyO;Rise of the Machines;1;16;False;MARA;MARA - Rise of the Machines;8;12,00;N/A;24rL6d2DpnPLUxQsKczMJS;Rise of The Machines;2025-09-15;2025;2020;11;album;3.9
4MCkRDnhBmPym2PTHrOkLD;Silicon Heart;5;16;False;MARA;MARA - Silicon Heart;8;12,00;N/A;24rL6d2DpnPLUxQsKczMJS;Rise of The Machines;2025-09-15;2025;2020;11;album;4.08
2ZKgStqrbnW7J2yVdbmkuu;I Need Some Time;4;17;True;John Brandt;John Brandt - I Need Some Time;8;39,00;N/A;5OU38onkQUXsG3yiPWEAoB;Midnight Musing;2025-09-15;2025;2020;6;single;4.6
7iokwexO2pEmwbfkUU7mXb;Falling Stars;1;43;True;AZERDK;AZERDK - Falling Stars;30;1655,00;N/A;76G1dwc1nFTJQ6kFpMDY8o;Falling Stars;2025-09-15;2025;2020;1;single;4
74rAe9FYlLdB1U6HONcHg9;Eddie Kane - Radio Edit;8;10;False;J.I.Bri;J.I.Bri - Eddie Kane - Radio Edit;16;2177,00;N/A;3EFPQ6eWkUj3g8kNXF6fKl;The THRILL is Back, Vol. 1 (Clean Version);2025-09-12;2025;2020;11;album;3.26
6PdKA57lUIzOyptHfdZMva;Funeral;1;41;False;JeLa;JeLa - Funeral;44;1499,00;N/A;5pSb2Kr9jVQyLp9H7P0obn;Funeral;2025-09-12;2025;2020;1;single;2.8
7CHzHT86zvEkeZpVPr6IgL;Seventeen;1;27;False;Kate Anstey;Kate Anstey - Seventeen;10;34,00;N/A;067t3qgBnltGBK7PLrfBKF;Seventeen;2025-09-12;2025;2020;1;single;3.2
1eLfsiFKFVpvPXi1IFSZGO;My Best;2;50;False;A!MS;A!MS - My Best;47;7071,00;N/A;2qrlZrd3vHcB26h2uvkUlA;Peak Season;2025-09-12;2025;2020;9;album;2.88
2lCeVXvAGYUud5smJ9PhGv;Good Time Gone;1;53;False;Lexie Stevenson;Lexie Stevenson - Good Time Gone;34;103,00;N/A;2nz40FmZPm6hKanAyD6OIH;Good Time Gone;2025-09-12;2025;2020;1;single;3.4
7ksHySXQO1EMxmecq9k0SF;irl;1;42;False;joegarratt;joegarratt - irl;31;2956,00;future house;72UUPOfxYe90BhqHPRVE8Y;irl;2025-09-12;2025;2020;1;single;2.57
5jAKEKeNzRbcuKlWGv9cT1;TKO;4;49;True;A!MS;A!MS - TKO;47;7045,00;N/A;2qrlZrd3vHcB26h2uvkUlA;Peak Season;2025-09-12;2025;2020;9;album;2.02
7woJR9AI4OwLIpzzP6Y3Yy;Aye Ma;1;40;True;Big Swapp;Big Swapp - Aye Ma;22;32,00;N/A;7w0Lzkx5mCSJPUTIQZjxgL;Aye Ma;2025-09-12;2025;2020;1;single;1.69
4HUfvzEUU54VoSq5SWdOcJ;Bak 2 Bak;1;41;False;Taene;Taene - Bak 2 Bak;33;1639,00;afrobeats;0JJqqLQzjelVajz0Pb87qY;Bak 2 Bak;2025-09-12;2025;2020;1;single;2.99
5PXUWF5p5Prmul75Rye7mb;BASIC;1;33;True;Lali Banks;Lali Banks - BASIC;15;39,00;N/A;0pjQe69BiCOO5C4csSGD5H;BASIC;2025-09-12;2025;2020;1;single;2.13
6vqyk3mbDBv3npTpctYoka;Camera;6;79;False;Ed Sheeran;Ed Sheeran - Camera;88;122773292,00;soft pop;20dY0uZi9SzfrcWYfiWGqH;Play;2025-09-12;2025;2020;13;album;3.59
7DmGjrkQml1VCIgvrdNW3G;Chorei por Aí;1;15;False;Marcos Neiva;Marcos Neiva - Chorei por Aí;7;1022,00;arrocha;2gV2oyTSgiwN0my2wLApf2;Chorei por Aí;2025-09-12;2025;2020;1;single;2.97
4G7bbgD2DHORU4frrWoCXp;Posso Até Não Te Dar Flores;1;85;True;DJ Japa NK;DJ Japa NK - Posso Até Não Te Dar Flores;75;282947,00;brazilian funk, trap funk, funk consciente;460wiqQRw27a2OHTCegXKF;Posso Até Não Te Dar Flores;2025-09-11;2025;2020;1;single;2.64
0TQ5bJ44VHnFZyC16folF0;Voy a Brillar (Reggae);1;16;False;Serena Kaya;Serena Kaya - Voy a Brillar (Reggae);4;4,00;N/A;27w5XHZuaNhkB8hyf07rYt;Voy a Brillar (Reggae);2025-09-11;2025;2020;1;single;2.73
5YZvDeQOUhItx80C7KJCfX;How It Goes;1;54;False;Hanno;Hanno - How It Goes;45;2752,00;N/A;1O1H7mCSHDjRrughNesgv5;How It Goes;2025-09-11;2025;2020;1;single;2.05
4zzfmeA6MXiM9O4anGZkq5;Just Like Heaven - Live From Glastonbury;2;55;False;Olivia Rodrigo;Olivia Rodrigo - Just Like Heaven - Live From Glastonbury;85;49083617,00;pop rock, alternative pop, pop punk;5BBcARy3vgB43n1VZELFno;Friday I'm In Love / Just Like Heaven - Live From Glastonbury (A BBC Recording);2025-09-08;2025;2020;2;single;3.92
388JceJm7784qgHipfPKmr;Friday I'm In Love - Live From Glastonbury;1;61;False;Olivia Rodrigo;Olivia Rodrigo - Friday I'm In Love - Live From Glastonbury;84;49050008,00;pop rock, alternative pop, pop punk;5BBcARy3vgB43n1VZELFno;Friday I'm In Love / Just Like Heaven - Live From Glastonbury (A BBC Recording);2025-09-08;2025;2020;2;single;4.11
3orYgsOb8x1HPVwzeZBCur;Engolindo a lua;1;30;False;Dennis Lucca;Dennis Lucca - Engolindo a lua;20;1897,00;N/A;7Awl3HSQuxjjtYECRMGwfw;Engolindo a lua;2025-09-06;2025;2020;1;single;3.04
4Xj6u5UdqINhGItVdwCLZp;Dangerous Love;1;44;False;Mandrazo;Mandrazo - Dangerous Love;48;10272,00;N/A;1QGNm8ogCVLC7LpID6oW2e;Dangerous Love;2025-09-05;2025;2020;3;single;2.81
4HBeFgbY9VV7UuMltmCIw0;Gettin' Older (feat. YoungBoy Never Broke Again);1;54;True;Jas Von;Jas Von - Gettin' Older (feat. YoungBoy Never Broke Again);39;9729,00;N/A;1GygYlo45HwMR1HGwrhy92;Gettin' Older (feat. YoungBoy Never Broke Again);2025-09-05;2025;2020;1;single;2.78
56sExwBBmnDoRErXqghqrW;best. day. ever.;1;47;False;Scoobert Doobert;Scoobert Doobert - best. day. ever.;36;5606,00;N/A;3s4WBNxX2SLcpjrooq7DLH;best. day. ever.;2025-09-05;2025;2020;1;single;2.63
77CvPAHOsHWl43rUV3zsg6;Bossa velha;1;28;False;SEHORE;SEHORE - Bossa velha;12;44,00;N/A;3AbjktdqYdSuLCd5woeiLq;Husfikbur;2025-09-05;2025;2020;14;album;3.38
1CjFD8mc8f40JtIIK0NRGA;Lonely Together;1;55;False;Sickick;Sickick - Lonely Together;64;1211803,00;N/A;2ElnFFhFJYiHK0KGc4shds;Lonely Together;2025-09-05;2025;2020;2;single;2.6
1mEQbSq0PCNjyL6oMgHKFQ;LOVE SONG;3;75;False;Justin Bieber;Justin Bieber - LOVE SONG;91;85008100,00;pop, contemporary r&b;2KrREEyHxkdFGYAd1DmMdS;SWAG II;2025-09-05;2025;2020;44;album;2.87
4hJNJqTcFptFRWfTjRpr3d;Rose Colored Glasses;3;33;False;America Allen;America Allen - Rose Colored Glasses;20;696,00;N/A;5Nyg6oKDT5RO3vZeqKn1id;Lace to Ashes;2025-09-04;2025;2020;4;single;3.57
